priority,complexity,task_type,assignee_load,project_velocity,team_size,days_in_backlog,inventory_blocked,inventory_delay_days,num_dependencies,dependency_delay,day_of_week,sprint_day,team_type,actual_days_to_complete
1,3.0,1,8.0,27.24,6,8,0,0.0,1,0.83,3,0,structured,8.6
2,5.0,3,6.0,5.37,15,2,0,0.0,1,1.67,2,2,structured,5.1
1,2.0,2,1.0,19.26,10,7,0,0.0,0,0.0,4,5,structured,3.6
2,3.0,1,11.0,20.02,13,35,0,0.0,5,11.64,0,6,structured,36.6
1,3.0,1,15.0,14.86,5,11,0,0.0,3,4.56,0,2,structured,11.4
3,8.0,1,5.0,4.52,4,4,0,0.0,2,4.33,4,1,structured,13.7
2,8.0,1,5.0,13.5,7,19,0,0.0,0,0.0,1,2,structured,10.5
3,5.0,1,1.0,2.81,13,7,1,30.0,0,0.0,1,7,structured,44.6
1,8.0,1,9.0,28.35,11,1,0,0.0,0,0.0,2,2,structured,15.2
2,5.0,0,4.0,1.0,9,17,0,0.0,3,7.52,4,9,chaotic,18.0
2,5.0,0,0.0,16.36,4,5,0,0.0,2,1.74,4,0,chaotic,7.2
1,2.0,3,0.0,15.9,2,14,1,5.0,2,4.73,4,7,chaotic,10.3
1,2.0,2,5.0,7.27,3,4,0,0.0,4,9.69,2,9,structured,13.8
1,3.0,3,7.0,13.03,11,7,0,0.0,1,1.76,0,3,structured,4.9
1,2.0,1,7.0,13.95,15,2,0,0.0,2,3.02,0,2,chaotic,5.0
1,3.0,1,11.0,15.8,15,7,0,0.0,3,3.66,4,5,structured,24.8
1,8.0,1,8.0,7.23,12,29,0,0.0,3,5.16,1,6,structured,18.6
1,2.0,3,12.0,19.07,8,19,0,0.0,4,10.32,1,8,structured,35.9
2,2.0,0,4.0,6.37,12,7,0,0.0,3,5.03,0,8,structured,7.6
0,3.0,1,3.0,14.36,2,4,0,0.0,2,2.25,0,7,structured,54.12367018966133
1,1.0,0,8.0,25.18,6,6,0,0.0,2,3.3,2,3,structured,6.8
2,8.0,0,1.0,19.73,5,13,0,0.0,1,0.55,0,0,structured,6.5
1,3.0,0,12.0,5.45,15,2,0,0.0,0,0.0,1,5,structured,3.8
1,2.0,1,2.0,15.8,9,2,0,0.0,4,9.07,4,0,structured,14.1
1,3.0,2,14.0,5.85,15,26,0,0.0,3,3.49,2,7,structured,6.9
0,3.0,3,15.0,20.27,13,10,0,0.0,3,3.45,1,1,chaotic,9.5
1,3.0,1,8.0,25.34,12,8,0,0.0,4,10.07,2,0,chaotic,11.4
0,3.0,1,4.0,6.23,4,28,0,0.0,3,3.93,1,4,structured,13.3
1,2.0,2,5.0,3.66,3,0,0,0.0,0,0.0,3,5,structured,3.0
3,8.0,0,6.0,15.35,5,11,1,4.0,5,10.82,4,1,structured,40.8
3,2.0,2,7.0,6.23,13,6,1,10.0,0,0.0,2,5,structured,11.4
1,2.0,2,1.0,11.62,14,2,0,0.0,5,4.51,4,7,chaotic,10.1
1,1.0,1,3.0,15.13,11,7,0,0.0,1,1.19,0,1,chaotic,4.9
1,2.0,0,12.0,19.41,14,27,0,0.0,0,0.0,4,8,structured,4.3
2,2.0,0,0.0,12.24,3,4,0,0.0,5,13.16,2,1,structured,16.8
2,3.0,1,7.0,13.38,14,8,0,0.0,1,1.15,4,0,structured,11.4
1,1.0,3,14.0,13.39,3,19,0,0.0,3,2.8,2,9,structured,9.9
1,3.0,1,1.0,19.89,4,40,0,0.0,4,7.87,0,7,chaotic,10.2
1,2.0,1,14.0,17.21,13,42,0,0.0,2,3.48,3,7,structured,9.3
3,5.0,1,7.0,6.06,15,8,0,0.0,0,0.0,2,0,chaotic,8.6
3,3.0,2,6.0,27.4,4,0,0,0.0,1,1.65,4,4,structured,7.7
1,3.0,1,11.0,19.35,6,8,0,0.0,0,0.0,1,0,chaotic,5.8
2,3.0,0,12.0,15.44,13,19,0,0.0,2,3.54,0,7,chaotic,12.8
1,2.0,1,7.0,19.84,9,2,0,0.0,1,1.29,3,4,structured,4.4
2,3.0,1,1.0,13.52,7,37,0,0.0,3,3.46,2,8,structured,13.1
3,3.0,1,15.0,3.37,8,10,0,0.0,4,5.44,4,9,structured,23.9
1,3.0,1,0.0,30.31,6,7,0,0.0,5,12.69,2,3,chaotic,60.58852709400723
0,3.0,0,13.0,16.98,15,3,1,12.0,2,3.9,4,2,structured,19.4
2,3.0,3,6.0,19.51,9,9,0,0.0,2,3.88,4,9,structured,11.4
1,2.0,2,8.0,17.19,5,8,0,0.0,1,1.01,3,5,chaotic,3.8
2,3.0,3,12.0,15.95,14,1,0,0.0,3,5.27,4,7,structured,14.2
1,3.0,3,15.0,20.4,15,1,0,0.0,1,0.8,3,9,structured,9.4
3,5.0,1,2.0,3.59,2,1,0,0.0,5,12.45,2,4,structured,16.2
1,5.0,1,12.0,6.71,15,2,0,0.0,3,4.31,4,6,chaotic,14.9
1,2.0,1,8.0,11.21,15,54,0,0.0,5,7.99,1,7,chaotic,13.1
1,3.0,0,5.0,3.85,14,0,0,0.0,2,2.52,2,3,chaotic,8.8
0,1.0,3,6.0,3.9,3,14,0,0.0,5,4.64,1,6,structured,11.5
1,3.0,0,12.0,14.16,7,9,0,0.0,3,4.84,2,3,structured,9.7
2,3.0,1,8.0,5.2,14,16,0,0.0,2,3.19,2,7,structured,8.5
1,1.0,1,8.0,8.11,7,5,0,0.0,4,3.67,4,2,structured,5.7
1,1.0,3,11.0,17.78,8,9,0,0.0,4,6.41,0,4,structured,21.7
1,3.0,1,8.0,7.05,4,33,0,0.0,0,0.0,1,0,chaotic,10.3
0,2.0,1,7.0,4.13,7,5,0,0.0,0,0.0,1,8,chaotic,4.7
3,5.0,1,8.0,6.03,8,5,0,0.0,1,1.1,1,1,structured,16.43902226516493
3,13.0,1,8.0,15.36,7,14,0,0.0,2,3.4,2,0,chaotic,23.5
0,2.0,2,12.0,16.69,5,7,0,0.0,3,4.37,4,7,structured,8.0
2,1.0,1,13.0,5.24,3,3,0,0.0,5,5.53,1,1,structured,7.8
2,2.0,2,14.0,19.78,10,15,0,0.0,4,10.3,4,5,structured,24.0
3,2.0,0,8.0,8.12,2,17,0,0.0,2,4.17,4,9,chaotic,7.3
1,2.0,1,5.0,11.18,14,3,1,13.0,1,1.6,3,1,structured,20.8
1,3.0,3,14.0,3.37,3,9,0,0.0,1,0.91,0,2,chaotic,11.0
1,2.0,1,8.0,18.17,15,1,0,0.0,2,3.31,2,4,chaotic,9.1
3,2.0,1,6.0,20.12,9,20,0,0.0,5,9.77,2,8,structured,24.35187986960097
2,3.0,1,10.0,13.71,8,11,0,0.0,0,0.0,2,2,chaotic,10.9
1,2.0,3,7.0,5.83,13,15,0,0.0,0,0.0,4,9,structured,23.3
1,3.0,0,14.0,23.2,8,5,0,0.0,0,0.0,0,4,structured,4.2
2,13.0,0,8.0,6.62,3,1,0,0.0,3,6.95,0,7,structured,17.7
3,3.0,2,8.0,19.05,9,4,0,0.0,5,11.64,1,6,chaotic,12.2
1,3.0,1,9.0,19.42,8,1,0,0.0,3,6.7,1,4,chaotic,12.1
2,8.0,1,3.0,18.49,14,0,0,0.0,3,6.54,1,1,structured,15.1
1,3.0,1,12.0,20.79,9,20,0,0.0,4,10.05,4,4,structured,22.9
1,5.0,1,3.0,19.88,3,25,0,0.0,2,3.34,0,7,structured,51.4
2,8.0,3,0.0,17.12,6,17,0,0.0,5,11.52,0,1,chaotic,27.1
2,5.0,1,0.0,7.11,6,1,0,0.0,2,1.63,3,0,structured,8.1
3,5.0,3,1.0,17.87,5,8,0,0.0,4,7.85,3,5,structured,30.033970170977447
1,3.0,3,1.0,21.75,4,14,0,0.0,5,15.08,3,0,chaotic,11.4
1,3.0,1,0.0,21.36,3,10,0,0.0,2,2.28,3,3,chaotic,8.2
1,3.0,1,4.0,24.56,12,7,0,0.0,2,2.7,0,8,structured,6.5
1,2.0,1,15.0,25.09,7,0,0,0.0,3,5.82,4,2,structured,13.7
1,5.0,2,1.0,21.51,7,5,1,29.0,1,0.95,0,7,chaotic,31.3
0,2.0,1,10.0,4.04,8,5,1,16.0,4,4.94,0,0,chaotic,20.6
1,1.0,0,13.0,19.72,15,1,0,0.0,0,0.0,1,0,structured,2.8
1,2.0,3,12.0,15.13,11,14,0,0.0,4,3.6,0,3,structured,7.3
1,2.0,1,5.0,4.84,15,7,0,0.0,4,5.24,2,0,chaotic,8.4
2,8.0,2,0.0,4.46,10,18,1,0.0,1,1.45,1,7,structured,23.7
1,2.0,1,5.0,23.21,14,12,0,0.0,5,14.27,4,8,structured,15.2
2,8.0,1,9.0,5.56,14,7,0,0.0,5,5.68,0,1,chaotic,18.2
3,3.0,1,12.0,16.8,9,4,1,30.0,5,7.84,0,0,structured,45.0
2,3.0,2,2.0,16.22,8,0,0,0.0,0,0.0,2,5,structured,2.7
1,3.0,0,4.0,17.2,15,15,1,11.0,1,0.75,1,7,chaotic,10.9
1,3.0,1,9.0,14.35,12,2,1,18.0,3,2.47,3,1,structured,28.1
2,8.0,2,11.0,19.37,7,13,0,0.0,3,2.34,4,6,structured,10.2
2,5.0,3,4.0,5.0,6,2,0,0.0,3,7.7,0,2,chaotic,14.3
1,3.0,0,13.0,15.31,7,18,0,0.0,3,7.2,1,8,chaotic,11.0
1,2.0,0,12.0,6.34,5,14,0,0.0,0,0.0,0,6,structured,4.9
2,2.0,1,5.0,2.33,8,15,0,0.0,2,4.58,1,4,structured,5.7
1,1.0,0,8.0,18.02,11,12,0,0.0,2,1.58,4,5,structured,7.0
2,13.0,0,7.0,18.21,11,11,0,0.0,4,3.37,2,5,structured,17.7
0,1.0,1,8.0,4.62,2,4,0,0.0,5,9.99,0,3,structured,11.0
1,1.0,1,5.0,26.6,2,19,0,0.0,5,13.47,4,1,chaotic,26.5
2,8.0,1,5.0,6.15,10,2,1,4.0,5,4.94,3,6,structured,21.7
1,3.0,1,6.0,4.63,9,1,0,0.0,0,0.0,4,8,structured,5.6
2,5.0,3,3.0,14.3,2,2,0,0.0,5,5.75,2,5,structured,15.4
1,3.0,1,8.0,22.71,15,25,1,16.0,0,0.0,2,3,structured,20.2
1,8.0,2,15.0,17.72,15,3,1,21.0,0,0.0,0,8,structured,27.8
3,2.0,0,5.0,15.19,2,18,0,0.0,1,1.32,0,2,structured,13.137324697038702
1,2.0,2,13.0,23.05,2,21,0,0.0,0,0.0,1,4,structured,4.8
1,5.0,2,7.0,5.37,3,2,0,0.0,4,6.93,0,0,chaotic,12.5
3,8.0,0,2.0,17.07,11,7,0,0.0,1,0.62,0,6,chaotic,7.4
2,13.0,1,7.0,17.88,15,12,0,0.0,5,15.0,1,4,structured,22.3
2,3.0,1,7.0,15.94,7,2,0,0.0,3,6.15,3,8,structured,14.3
0,8.0,1,0.0,19.12,13,8,0,0.0,4,8.05,4,0,structured,21.7
1,3.0,2,7.0,12.53,4,24,0,0.0,0,0.0,1,6,structured,3.9
2,8.0,1,2.0,5.0,2,1,0,0.0,0,0.0,3,6,chaotic,15.0
1,5.0,1,12.0,4.86,8,14,0,0.0,0,0.0,0,4,chaotic,9.9
1,1.0,3,8.0,16.89,8,4,1,25.0,3,3.37,4,7,chaotic,23.1
2,3.0,0,4.0,5.28,15,33,0,0.0,5,10.12,2,0,structured,15.4
1,3.0,0,8.0,17.41,6,8,1,25.0,2,1.62,2,1,structured,60.1
0,5.0,0,9.0,15.44,8,8,1,21.0,3,5.58,0,8,chaotic,24.2
0,1.0,3,11.0,14.47,4,43,0,0.0,4,10.55,2,4,structured,42.2
1,5.0,0,6.0,14.76,7,32,0,0.0,1,1.12,3,0,chaotic,4.9
2,3.0,0,14.0,22.84,2,1,0,0.0,4,3.49,1,4,structured,9.2
3,5.0,1,3.0,19.18,6,5,1,30.0,4,8.32,0,4,structured,52.0
1,2.0,2,12.0,25.82,5,50,0,0.0,1,1.9,2,1,structured,6.2
1,8.0,1,7.0,18.52,7,46,0,0.0,2,4.7,4,2,structured,24.6
2,2.0,3,5.0,8.45,11,14,0,0.0,1,1.07,3,5,chaotic,10.8
1,3.0,0,4.0,12.78,12,4,1,13.0,5,9.28,2,7,chaotic,35.0
1,1.0,1,7.0,18.58,6,11,1,20.0,1,0.93,0,6,structured,24.6
3,13.0,1,8.0,3.01,14,0,0,0.0,5,15.09,1,6,structured,54.422605875716556
2,8.0,1,10.0,15.07,6,7,0,0.0,3,3.4,4,7,structured,15.5
1,2.0,2,6.0,14.02,3,10,0,0.0,0,0.0,4,2,structured,5.2
3,3.0,1,10.0,14.96,5,12,0,0.0,0,0.0,3,1,structured,9.144780671051404
0,2.0,0,8.0,17.28,5,6,0,0.0,0,0.0,4,7,structured,5.2
3,5.0,0,15.0,17.75,3,36,0,0.0,3,5.23,1,7,structured,33.4
2,8.0,0,1.0,5.04,11,18,0,0.0,5,10.9,4,3,structured,19.4
2,3.0,2,7.0,19.23,10,9,0,0.0,2,2.25,1,6,structured,8.4
3,5.0,0,8.0,19.19,6,8,0,0.0,2,1.87,0,2,structured,7.4
2,8.0,3,3.0,4.88,12,14,0,0.0,3,4.88,4,1,structured,19.0
1,2.0,0,10.0,3.98,5,0,0,0.0,1,1.95,2,1,structured,7.9
1,1.0,3,5.0,21.36,15,2,0,0.0,5,15.69,1,1,structured,27.4
2,2.0,2,12.0,6.87,6,10,0,0.0,1,1.09,2,3,structured,3.5
2,3.0,0,14.0,15.76,5,3,0,0.0,2,4.17,2,3,chaotic,6.0
1,3.0,0,13.0,14.86,12,2,1,27.0,1,1.66,4,9,chaotic,28.0
2,2.0,2,10.0,1.0,4,6,0,0.0,4,11.59,1,7,chaotic,15.6
2,5.0,0,11.0,12.15,15,12,0,0.0,3,6.22,4,1,structured,16.7
1,2.0,0,13.0,4.79,11,3,0,0.0,5,7.64,2,3,structured,15.7
0,3.0,2,15.0,14.76,4,3,1,0.0,4,11.98,4,9,structured,48.1
1,1.0,3,11.0,19.55,6,10,0,0.0,0,0.0,2,7,chaotic,5.0
0,2.0,2,14.0,13.6,15,43,0,0.0,3,2.92,0,9,chaotic,10.3
0,1.0,2,15.0,17.91,9,9,0,0.0,0,0.0,2,6,structured,3.9
1,2.0,1,2.0,7.95,9,2,0,0.0,3,8.11,1,5,chaotic,11.8
0,1.0,2,8.0,21.08,11,0,0,0.0,1,1.47,0,7,structured,3.2
1,2.0,1,5.0,25.2,5,9,0,0.0,1,1.42,2,6,structured,4.5
2,8.0,2,15.0,13.45,7,14,0,0.0,4,6.04,0,0,structured,15.5
1,1.0,1,11.0,20.22,7,4,0,0.0,1,1.6,2,4,structured,5.8
3,8.0,1,14.0,3.2,7,24,0,0.0,3,3.22,4,4,structured,15.6
3,5.0,3,8.0,18.53,6,24,0,0.0,1,0.64,3,5,structured,9.7
2,5.0,1,13.0,16.77,8,31,0,0.0,3,7.55,4,1,structured,62.8
3,5.0,1,8.0,16.48,13,10,0,0.0,5,10.36,4,7,structured,16.9
3,3.0,1,15.0,13.83,8,6,0,0.0,4,11.09,4,0,structured,20.4
1,3.0,0,3.0,12.54,3,5,0,0.0,1,0.55,4,9,structured,4.8
2,8.0,1,8.0,23.5,2,14,0,0.0,2,3.83,3,2,structured,14.9
1,3.0,3,11.0,9.6,2,5,0,0.0,1,0.69,3,5,structured,11.4
2,3.0,1,11.0,17.91,4,9,0,0.0,1,0.72,1,6,structured,4.5
1,3.0,1,3.0,6.21,12,7,0,0.0,2,2.0,4,3,chaotic,8.4
0,1.0,1,8.0,2.11,10,0,0,0.0,1,0.56,4,7,chaotic,7.8
1,2.0,2,8.0,21.32,6,16,0,0.0,1,1.98,2,0,chaotic,6.1
3,1.0,2,12.0,16.15,2,3,0,0.0,5,11.96,4,9,structured,28.6
1,1.0,0,5.0,21.27,6,2,0,0.0,4,11.25,4,3,structured,38.9
1,3.0,1,12.0,5.63,5,48,0,0.0,1,0.72,1,7,structured,6.6
1,5.0,2,9.0,17.24,8,3,0,0.0,0,0.0,3,0,structured,5.4
1,1.0,0,12.0,7.84,8,11,1,27.0,2,1.57,2,0,chaotic,37.1
2,5.0,1,14.0,17.29,4,0,0,0.0,0,0.0,4,3,structured,6.8
2,5.0,1,6.0,16.8,8,6,0,0.0,4,10.98,2,7,chaotic,23.0
1,8.0,0,6.0,20.01,3,0,0,0.0,2,1.89,4,8,structured,8.6
1,3.0,3,12.0,8.03,2,4,1,3.0,4,10.35,2,0,chaotic,38.8
0,1.0,3,12.0,4.77,14,4,0,0.0,4,11.33,2,9,chaotic,22.3
1,1.0,2,14.0,15.89,14,1,1,19.0,3,2.32,2,8,structured,20.2
2,5.0,0,8.0,22.01,15,9,0,0.0,4,11.55,3,8,structured,26.9
2,3.0,3,10.0,1.0,3,1,0,0.0,3,5.53,4,0,structured,18.1
1,8.0,1,0.0,22.34,11,11,0,0.0,3,5.94,2,2,structured,15.8
2,13.0,3,7.0,10.45,14,21,1,20.0,5,14.25,4,5,structured,73.0
1,8.0,0,3.0,5.25,7,1,0,0.0,5,12.21,0,4,chaotic,19.5
2,3.0,0,8.0,13.14,15,2,0,0.0,2,4.79,0,8,structured,10.0
2,8.0,1,1.0,4.45,15,16,0,0.0,3,7.83,3,9,structured,16.7
2,8.0,3,12.0,31.6,4,12,0,0.0,5,7.11,3,3,chaotic,35.7
2,1.0,0,13.0,6.16,14,16,0,0.0,0,0.0,2,6,structured,3.3
3,3.0,1,8.0,4.5,2,5,0,0.0,5,8.75,0,4,structured,13.2
1,3.0,1,10.0,12.28,4,12,0,0.0,3,2.82,4,9,structured,9.1
0,2.0,3,9.0,16.47,3,1,0,0.0,0,0.0,1,6,structured,11.3
1,8.0,2,11.0,4.4,15,5,1,11.0,3,2.4,2,4,chaotic,77.8
2,8.0,3,8.0,6.25,13,0,0,0.0,3,5.37,1,3,chaotic,9.4
2,3.0,1,4.0,3.5,5,0,0,0.0,3,2.11,1,0,structured,10.0
2,5.0,2,11.0,3.7,15,0,0,0.0,5,6.17,4,9,structured,23.0
2,3.0,1,14.0,13.27,3,3,1,8.0,2,4.91,0,6,structured,25.7
1,2.0,0,4.0,6.29,10,15,1,18.0,2,4.7,1,1,structured,22.5
2,2.0,2,4.0,15.6,14,5,0,0.0,1,1.4,3,3,structured,5.2
2,5.0,1,8.0,11.85,15,14,0,0.0,2,4.87,3,0,structured,13.9
1,3.0,1,14.0,6.64,5,1,1,28.0,3,4.99,0,5,structured,41.5
1,5.0,0,14.0,11.72,12,14,0,0.0,2,3.02,3,9,structured,11.4
1,5.0,2,5.0,22.71,11,2,0,0.0,0,0.0,3,6,structured,4.4
1,1.0,2,14.0,13.62,9,14,0,0.0,4,3.36,1,4,structured,9.7
2,3.0,1,12.0,24.44,13,7,0,0.0,1,1.01,3,3,chaotic,9.8
3,2.0,3,8.0,1.75,14,4,0,0.0,4,7.81,3,8,chaotic,11.2
2,5.0,1,13.0,15.98,4,7,0,0.0,5,10.3,2,8,structured,18.5
1,3.0,0,14.0,15.49,8,5,0,0.0,2,3.11,2,6,structured,8.0
2,1.0,0,8.0,26.76,4,18,0,0.0,0,0.0,3,3,chaotic,4.1
2,3.0,1,7.0,18.05,7,12,0,0.0,3,6.57,1,7,structured,13.0
1,2.0,0,3.0,15.48,7,2,0,0.0,0,0.0,0,2,chaotic,3.2
2,2.0,2,2.0,22.27,12,4,0,0.0,3,7.09,2,3,structured,34.8
0,8.0,2,13.0,4.78,10,0,0,0.0,5,7.97,0,3,structured,44.3
0,2.0,1,11.0,13.06,12,11,0,0.0,1,0.93,1,9,structured,5.7
1,3.0,2,11.0,18.03,11,7,1,18.0,2,4.5,2,9,chaotic,40.1
1,13.0,3,8.0,8.96,6,5,0,0.0,0,0.0,0,2,chaotic,15.8
3,5.0,1,15.0,17.83,11,2,0,0.0,1,0.68,4,9,structured,10.8
1,3.0,0,1.0,19.57,8,0,0,0.0,0,0.0,1,6,chaotic,2.7
1,8.0,0,9.0,20.24,9,16,0,0.0,3,5.45,1,8,chaotic,12.9
1,2.0,1,15.0,13.0,5,18,1,24.0,2,1.26,4,5,structured,19.8
1,3.0,1,3.0,5.94,5,35,0,0.0,3,3.31,3,3,structured,7.2
1,3.0,1,8.0,19.24,3,24,0,0.0,4,5.36,1,0,structured,11.2
1,2.0,1,13.0,3.96,4,25,0,0.0,0,0.0,1,7,structured,6.8
2,8.0,1,4.0,9.51,6,4,0,0.0,5,12.91,4,8,structured,21.9
1,1.0,0,1.0,3.51,4,5,0,0.0,1,1.97,1,4,structured,5.1
2,5.0,0,7.0,22.85,8,6,0,0.0,5,6.48,0,0,structured,11.7
1,3.0,1,8.0,18.65,12,2,1,24.0,5,12.52,2,5,chaotic,65.2
2,13.0,2,9.0,18.89,4,3,0,0.0,2,2.07,2,7,structured,10.7
2,3.0,1,7.0,21.99,4,4,1,12.0,4,8.47,3,5,structured,28.3
1,2.0,1,10.0,4.78,4,14,0,0.0,3,3.68,1,4,structured,9.3
0,8.0,1,0.0,6.27,13,0,0,0.0,3,4.99,4,8,chaotic,22.1
3,5.0,1,5.0,17.23,3,0,0,0.0,2,3.0,2,6,chaotic,7.8
1,3.0,0,14.0,23.56,14,14,0,0.0,0,0.0,2,9,chaotic,3.5
2,2.0,0,6.0,27.46,14,0,0,0.0,1,0.89,3,3,chaotic,3.2
0,3.0,0,15.0,6.98,7,2,0,0.0,1,1.74,3,5,structured,8.2
1,3.0,0,8.0,26.19,11,0,0,0.0,1,1.59,1,6,structured,4.0
2,5.0,1,14.0,16.17,4,29,0,0.0,4,8.01,0,1,structured,20.2
3,8.0,2,10.0,18.1,4,8,0,0.0,5,12.67,0,6,chaotic,21.1
1,2.0,0,8.0,26.5,11,4,0,0.0,0,0.0,2,0,structured,3.5
2,3.0,0,14.0,2.76,11,19,0,0.0,0,0.0,0,3,structured,6.0
2,5.0,0,4.0,16.63,6,1,1,28.0,2,1.77,2,3,structured,24.1
1,5.0,0,6.0,14.79,8,11,0,0.0,0,0.0,1,8,chaotic,6.5
1,2.0,0,11.0,18.19,9,8,0,0.0,5,8.13,1,6,chaotic,18.3
1,3.0,0,13.0,4.86,9,9,1,21.0,1,1.98,3,9,structured,128.76223442844736
1,1.0,0,3.0,14.56,5,3,1,3.0,4,6.98,3,0,structured,35.9
2,3.0,3,15.0,25.25,13,6,0,0.0,2,4.67,2,9,chaotic,7.8
1,8.0,1,8.0,14.26,10,2,1,6.0,2,2.19,0,0,structured,16.9
1,1.0,0,5.0,20.49,8,3,0,0.0,0,0.0,4,8,chaotic,3.0
2,1.0,1,2.0,18.13,9,1,0,0.0,2,4.19,4,0,structured,6.4
2,8.0,0,0.0,5.97,6,2,0,0.0,2,4.49,1,1,structured,9.3
2,5.0,1,8.0,4.23,6,12,0,0.0,1,1.23,3,0,structured,11.2
2,3.0,1,9.0,5.42,12,0,0,0.0,4,3.61,4,9,chaotic,14.9
1,3.0,2,1.0,30.11,3,17,0,0.0,0,0.0,2,1,structured,5.2
2,3.0,3,14.0,10.79,4,3,0,0.0,2,4.2,4,5,structured,3.7
1,3.0,2,8.0,13.5,4,20,0,0.0,0,0.0,1,3,structured,4.3
1,2.0,0,0.0,28.42,14,1,0,0.0,3,6.58,3,2,structured,7.5
1,1.0,1,13.0,17.33,13,47,0,0.0,3,4.45,2,0,chaotic,8.5
2,8.0,1,3.0,6.8,15,2,0,0.0,5,4.45,3,5,structured,10.3
2,3.0,2,8.0,16.34,6,6,1,3.0,0,0.0,1,2,structured,9.1
1,5.0,0,10.0,26.27,6,2,0,0.0,4,5.74,0,6,structured,16.1
3,3.0,1,12.0,9.93,5,18,0,0.0,4,7.47,0,6,chaotic,34.4
2,8.0,1,12.0,1.72,12,0,0,0.0,4,11.33,3,4,structured,53.7
1,2.0,1,15.0,10.61,12,11,0,0.0,5,6.75,4,4,chaotic,14.9
2,3.0,1,1.0,10.17,14,15,0,0.0,5,8.3,1,1,structured,10.2
1,5.0,1,8.0,6.58,5,15,1,30.0,0,0.0,0,3,structured,39.2
3,5.0,1,5.0,17.36,14,0,0,0.0,0,0.0,1,6,structured,5.3
1,3.0,1,6.0,5.36,15,1,0,0.0,1,1.12,4,7,structured,8.6
1,5.0,0,3.0,14.13,3,37,0,0.0,5,5.25,1,1,structured,9.4
1,2.0,0,3.0,4.8,6,8,0,0.0,1,0.95,2,3,structured,5.1
1,1.0,2,15.0,13.45,4,11,0,0.0,0,0.0,2,2,structured,4.0
2,5.0,1,14.0,13.34,15,4,0,0.0,3,2.35,4,5,structured,10.2
1,3.0,1,10.0,4.78,8,6,0,0.0,0,0.0,1,7,chaotic,6.8
1,2.0,1,8.0,1.0,2,2,0,0.0,4,6.57,4,8,chaotic,10.4
2,3.0,1,7.0,5.0,9,8,0,0.0,2,2.67,4,6,chaotic,15.2
3,8.0,1,10.0,17.81,4,0,0,0.0,5,10.14,0,0,structured,14.1
2,5.0,0,13.0,5.09,6,24,1,10.0,5,8.24,3,1,structured,25.4
1,2.0,1,8.0,3.42,10,1,0,0.0,3,2.6,0,0,structured,10.1
1,3.0,1,8.0,11.7,3,3,0,0.0,1,1.83,3,5,chaotic,9.0
1,5.0,0,14.0,21.73,14,1,0,0.0,0,0.0,0,1,chaotic,5.1
3,13.0,2,14.0,11.14,8,13,0,0.0,0,0.0,3,2,structured,8.378483756032661
2,3.0,0,3.0,1.31,11,10,0,0.0,0,0.0,0,2,structured,3.2
2,8.0,0,3.0,17.89,5,12,0,0.0,0,0.0,1,7,structured,6.6
3,8.0,2,3.0,5.15,12,28,0,0.0,2,1.82,3,5,structured,8.9
1,3.0,2,0.0,20.89,8,1,0,0.0,2,4.6,2,3,structured,4.1
2,3.0,0,11.0,6.4,9,14,0,0.0,0,0.0,0,3,structured,4.1
1,1.0,1,6.0,22.65,5,7,0,0.0,5,9.35,3,1,chaotic,14.3
1,3.0,0,0.0,12.21,4,34,0,0.0,5,4.9,4,0,structured,9.7
1,2.0,2,3.0,25.9,8,20,0,0.0,4,6.9,2,3,structured,11.5
1,2.0,1,8.0,5.0,6,14,1,30.0,5,6.38,0,3,structured,41.6
3,13.0,2,13.0,25.14,10,36,0,0.0,3,7.83,2,8,chaotic,16.4
1,1.0,1,10.0,13.79,10,6,0,0.0,2,2.39,0,3,structured,6.9
2,13.0,1,8.0,19.9,7,11,0,0.0,1,1.7,0,0,chaotic,15.7
2,5.0,2,2.0,25.24,3,16,0,0.0,3,4.43,0,5,chaotic,9.8
2,3.0,0,4.0,1.96,4,2,0,0.0,5,10.5,2,7,structured,19.6
3,3.0,0,12.0,19.86,5,1,0,0.0,5,12.28,0,3,structured,55.712069363246705
1,3.0,1,12.0,22.33,7,21,0,0.0,0,0.0,2,9,structured,3.7
1,3.0,1,13.0,10.6,12,15,0,0.0,0,0.0,1,1,structured,6.3
1,8.0,0,8.0,11.35,5,4,0,0.0,0,0.0,0,2,structured,9.7
1,1.0,1,4.0,19.36,12,13,0,0.0,0,0.0,3,9,chaotic,3.6
3,3.0,1,8.0,17.01,2,14,0,0.0,1,1.75,0,1,chaotic,7.6
1,8.0,1,14.0,16.44,11,1,0,0.0,3,4.09,0,1,structured,15.3
1,1.0,3,2.0,24.19,10,4,0,0.0,2,2.01,2,9,structured,4.0
1,3.0,1,13.0,6.77,13,4,0,0.0,4,5.56,2,7,chaotic,21.2
1,3.0,1,15.0,4.6,10,8,0,0.0,5,8.04,0,4,structured,18.7
2,2.0,1,13.0,20.21,6,24,0,0.0,0,0.0,2,2,structured,4.4
1,3.0,0,10.0,7.34,6,5,0,0.0,4,4.69,2,2,chaotic,8.7
2,3.0,2,6.0,10.06,13,0,0,0.0,3,2.41,1,1,chaotic,6.3
2,5.0,2,13.0,13.54,15,0,0,0.0,2,2.05,1,3,structured,7.8
2,5.0,2,2.0,2.7,9,10,0,0.0,4,11.28,4,1,structured,21.5
